Collection ID,Game ID,Name,Expansion,Version ID,Version,Status,Min Players,Max Players,Recommended Players,Best Players,Min Duration,Max Duration,Weight,Plays,Last Play,Rating,BGG Rating,Rank,Estimated Value,altnames,Publisher,Artist,Domain,Family,SuggestedAge,BggImage,Mechanisms,Categories,Designer,YearPublished
-,175640,Vinhos: Deluxe Edition,-,-,-,-,1,4,"1, 2, 3, 4",4,90,180,3.9929,0,-,-,7.44584,155,78.78,,Eagle-Gryphon Games,Ian O'Toole,Strategy Games,Country: Portugal Crowdfunding: Giochistarter Crowdfunding: Kickstarter Crowdfunding: Spieleschmiede Food & Drink: Wine Game: Vinhos Misc: Made by Panda Players: Games with Solitaire Rules Rivers: Douro,14.18,175640.jpg,Area Majority / Influence Automatic Resource Growth Catch the Leader Contracts End Game Bonuses Events Force Commitment Income Investment Loans Solo / Solitaire Game Track Movement Turn Order: Pass Order Turn Order: Stat-Based Variable Phase Order Worker Placement,Economic Industry / Manufacturing,Vital Lacerda,2016
-,296151,Viscounts of the West Kingdom,-,-,-,-,1,4,"1, 2, 3, 4",3,60,90,3.4551,0,-,-,7.36754,197,33.65,西國子爵,Garphill Games,Mihajlo Dimitrievski,Strategy Games,Components: Control Boards Crowdfunding: Kickstarter Digital Implementations: TableTop Simulator Mod (TTS) Digital Implementations: Tabletopia History: Francia Series: Medieval Trilogies (Garphill Games) Series: The West Kingdom Trilogy (Garphill Games),12.83,296151.png,"Area Majority / Influence Deck, Bag, and Pool Building End Game Bonuses Hand Management King of the Hill Modular Board Rondel Set Collection Solo / Solitaire Game Variable Player Powers",Medieval,S J Macdonald,2020
-,128621,Viticulture,-,-,-,-,2,6,"2, 3, 4, 5","3, 4",90,90,2.9527,0,-,-,7.18202,319,54.03,葡萄酒莊園,Stonemaier Games,Jacqui Davis,Strategy Games,Country: Italy Crowdfunding: Kickstarter Digital Implementations: Google Play Digital Implementations: TableTop Simulator Mod (TTS) Food & Drink: Wine Game: Viticulture,12.13,128621.jpg,Contracts Hand Management Income Race Turn Order: Progressive Worker Placement,Economic Farming,Jamey Stegmaier,2013
-,183394,Viticulture Essential Edition,-,-,-,-,1,6,"1, 2, 3, 4, 5","3, 4",45,90,2.9014,0,-,-,7.80627,44,45.32,葡萄酒莊園-精華,Stonemaier Games,Jacqui Davis,Strategy Games,Components: Control Boards Components: Meeples (Animal) / Animeeples Components: Wooden pieces & boards Country: Italy Digital Implementations: Board Game Arena Digital Implementations: BoardSpace Digital Implementations: Steam Digital Implementations: Tabletopia Food & Drink: Wine Game: Viticulture Misc: Made by Panda Organizations: Automa Factory Players: Games with Solitaire Rules Series: Uwe Rosenberg Collection (Feuerland Spiele),11.73,183394.jpg,"Contracts Hand Management Race Solo / Solitaire Game Turn Order: Auction Victory Points as a Resource Worker Placement Worker Placement, Different Worker Types",Economic Farming,Jamey Stegmaier,2015
-,337627,Voidfall,-,-,-,-,1,4,"1, 2, 3, 4","1, 3",90,240,4.6141,0,-,-,7.64789,86,194.2,,Mindclash Games,Ian O'Toole,Strategy Games,Components: Game Trayz Inside Components: Hexagonal Tiles Components: Map (Interplanetary or Interstellar scale) Components: Miniatures Crowdfunding: Kickstarter Digital Implementations: TableTop Simulator Mod (TTS) Mechanism: 4X Misc: Made by Panda,15.27,337627.jpg,Command Cards Cooperative Game Events Grid Movement Hand Management Hexagon Grid Modular Board Solo / Solitaire Game Variable Player Powers,Civilization Economic Science Fiction Space Exploration,Nigel Buckle,2023
88637157,350736,Voyages,-,-,-,"Own,Wanttoplay",1,100,"1,2,3,4,5,6,7,8","1,2,3",20,30,1.79,0,-,6.7,7.4,1793,15,,,,,,,,,,,
-,249259,War Chest,-,-,-,-,2,4,"2, 4",2,30,30,2.3194,0,-,-,7.39075,182,27.83,,Alderac Entertainment Group,Brigette Indelicato,Abstract Games,Containers: Magnetic Flip Box Containers: Treasure Chests Digital Implementations: Board Game Arena Digital Implementations: Tabletopia Digital Implementations: Yucata Game: War Chest Misc: LongPack Games,10.2,249259.png,"Area Majority / Influence Deck, Bag, and Pool Building Delayed Purchase Grid Movement Hand Management Hexagon Grid Team-Based Game Turn Order: Claim Action Variable Player Powers",Abstract Strategy Medieval Wargame,Trevor Benjamin,2018
-,9609,War of the Ring,-,-,-,-,2,4,2,2,120,120,3.8496,0,-,-,7.33138,220,52.66,,Ares Games,John Howe,Thematic Games Wargames,Authors: J.R.R. Tolkien Components: Map (Continental / National scale) Components: Miniatures Components: Multi-Use Cards Misc: Dice Tower Hall of Fame Series: War of the Ring (Nexus/Ares Games) Theme: Wizards,13.05,009609.jpg,Action Points Area Majority / Influence Area Movement Campaign / Battle Card Driven Dice Rolling Events Hand Management,Adventure Fantasy Fighting Novel-based Territory Building Wargame,Roberto Di Meglio,2004
-,115746,War of the Ring: Second Edition,-,-,-,-,2,4,2,2,150,240,4.2234,0,-,-,8.19856,8,172.04,魔戒聖戰,Ares Games,John Howe,Thematic Games Wargames,Authors: J.R.R. Tolkien Category: DIZED Tutorial Components: Map (Continental / National scale) Components: Miniatures Creatures: Monsters Series: War of the Ring (Nexus/Ares Games) Theme: Medieval Fantasy Theme: Wizards,13.78,115746.jpg,Area Majority / Influence Area Movement Campaign / Battle Card Driven Card Play Conflict Resolution Dice Rolling Events Hand Management Movement Points Team-Based Game Variable Player Powers Variable Set-up,Fantasy Fighting Novel-based Territory Building Wargame,Roberto Di Meglio,2011
-,274364,Watergate,-,-,-,-,2,2,2,2,30,60,2.2924,0,-,-,7.38214,187,25.74,,Frosted Games,Klemens Franz,Strategy Games,Admin: Better Description Needed! Country: USA Decades: The 1970's Digital Implementations: Apple App Store Digital Implementations: Board Game Arena Digital Implementations: Tabletopia Misc: Watch It Played How To Videos Players: Two-Player Only Games Theme: Journalism,11.56,274364.jpg,Action / Event Campaign / Battle Card Driven Connections Hand Management Once-Per-Game Abilities Take That Tug of War,Card Game Political,Matthias Cramer,2019
-,350316,Wayfarers of the South Tigris,-,-,-,-,1,4,"1, 2, 3",2,60,90,3.8065,0,-,-,7.15163,345,31.07,南河旅人,Garphill Games,Mihajlo Dimitrievski,Strategy Games,Cities: Baghdad (Iraq) Components: Coloured Dice Crowdfunding: Kickstarter Digital Implementations: TableTop Simulator Mod (TTS) Mechanism: Tableau Building Series: Medieval Trilogies (Garphill Games) Series: The South Tigris Trilogy (Garphill Games) Theme: Astronomy,13.43,350316.jpg,"Area Majority / Influence End Game Bonuses Modular Board Open Drafting Race Set Collection Solo / Solitaire Game Tags Tile Placement Track Movement Worker Placement with Dice Workers Worker Placement, Different Worker Types",Ancient Arabian Exploration,S J Macdonald,2022
107999195,388329,Waypoints,-,-,-,"Own,Wanttoplay",1,100,"1,2,3,4,5","1,2",20,40,2.29,0,-,-,7.6,3069,0,,,,,,,,,,,
79735242,32666,Wealth of Nations,-,-,-,Wanttoplay,3,6,"3,4,5",4,120,120,3.6,0,-,-,6.9,2566,61.26,國富論,,,,,,,,,,
-,339789,Welcome to the Moon,-,-,-,-,1,6,"1, 2, 3, 4, 5, 6","1, 2, 3, 4",25,30,2.4521,0,-,-,7.35025,212,20.96,,Blue Cocker Games,Anne Heidsieck,Family Games Thematic Games,Components: Dry Erase Markers / Dry Erase Surfaces Digital Implementations: Board Game Arena Digital Implementations: TableTop Simulator Mod (TTS) Mechanism: Campaign Games Mechanism: Flip-and-Write Players: Games with Solitaire Rules Series: Alexis Solo Mode Series: Welcome To ... Space: Colonization / Extraterrestrial Colonisation Space: Earth's Moon,9.71,339789.png,Area Majority / Influence Bingo Narrative Choice / Paragraph Paper-and-Pencil Pattern Building Race Scenario / Mission / Campaign Game Simultaneous Action Selection Solo / Solitaire Game,City Building Science Fiction Space Exploration,Alexis Allard,2021
-,233867,Welcome To...,-,-,-,-,1,100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","3, 4",25,25,1.8422,0,-,-,7.35048,211,20.36,歡迎來到,Blue Cocker Games,Anne Heidsieck,Family Games,Decades: The 1950's Digital Implementations: Board Game Arena Mechanism: Flip-and-Write Players: Games with Solitaire Rules Series: Alexis Solo Mode Series: Welcome To ... Theme: Construction Theme: Retro,9.33,233867.jpg,Bingo Contracts End Game Bonuses Multi-Use Cards Paper-and-Pencil Pattern Building Simultaneous Action Selection Solo / Solitaire Game,City Building,Benoit Turpin,2018
-,232405,Western Legends,-,-,-,-,2,6,"3, 4, 5",4,60,90,2.8515,0,-,-,7.21721,287,85.92,西部傳奇,Kolossal Games,Roland MacDonald,Thematic Games,Components: Miniatures Crowdfunding: Kickstarter Game: Western Legends History: American Old West (Wild West),11.42,232405.png,Action Points Area Movement Betting and Bluffing Card Play Conflict Resolution Dice Rolling End Game Bonuses Hand Management Pick-up and Deliver Take That Variable Player Powers,Adventure American West,Hervé Lemaître,2018
78042497,301255,Whistle Mountain,-,-,-,"Own,Wanttoplay",2,4,"2,3,4",3,60,90,3.04,0,-,9.2,7.5,822,26.05,汽笛山脈|呼嘯山脈,,,,,,,,,,
58731419,266192,Wingspan,-,-,-,Own,1,5,"1, 2, 3, 4",3,40,70,2.4799,0,-,5.9,7.84659,38,51.81,展翅翱翔,Stonemaier Games,Ana Maria Martinez Jaramillo,Family Games Strategy Games,Animals: Birds Animals: Crows / Ravens / Magpies Animals: Ducks Animals: Eagles Animals: Geese Animals: Owls Animals: Turkeys Components: Control Boards Components: Dice with Icons Components: Drop Tower Components: Game Trayz Inside Digital Implementations: Apple App Store Digital Implementations: Board Game Arena Digital Implementations: Google Play Digital Implementations: Steam Digital Implementations: TableTop Simulator Mod (TTS) Digital Implementations: Tabletopia Game: Wingspan Mechanism: Tableau Building Misc: Made by Panda Misc: Watch It Played How To Videos Organizations: Automa Factory Players: Games with Solitaire Rules Theme: Biology Theme: Ecology Theme: Nature,9.59,266192.jpg,Action Queue Dice Rolling End Game Bonuses Hand Management Once-Per-Game Abilities Open Drafting Set Collection Solo / Solitaire Game Turn Order: Progressive,Animals Card Game Educational,Elizabeth Hargrave,2019
-,366161,Wingspan Asia,-,-,-,-,1,2,"1, 2",2,40,70,2.6573,0,-,-,7.62819,88,25.08,,Stonemaier Games,Ana Maria Martinez Jaramillo,Strategy Games,Animals: Birds Continents: Asia Digital Implementations: Tabletopia Game: Wingspan Mechanism: Tableau Building Misc: Watch It Played How To Videos Organizations: Automa Factory Players: Expansions Changing Player Count Players: Games with Solitaire Rules Players: Two-Player Only Games Theme: Nature Versions & Editions: Two-Player Versions of More-Player Games,10.31,366161.jpg,Dice Rolling End Game Bonuses Hand Management Open Drafting Push Your Luck Set Collection Solo / Solitaire Game,Animals Economic Educational,Elizabeth Hargrave,2022
-,227935,Wonderland's War,-,-,-,-,2,5,"3, 4, 5",4,45,125,3.0382,0,-,-,7.50048,133,143.52,仙境戰記,Druid City Games,Manny Trembley,Strategy Games,Admin: Better Description Needed! Books: Alice in Wonderland Components: Game Trayz Inside Components: Miniatures Components: Standees Crowdfunding: Kickstarter Settings: Wonderland's War (Druid City Games),12.36,227935.jpg,"Area Majority / Influence Deck, Bag, and Pool Building Dice Rolling Open Drafting Push Your Luck Rondel Variable Player Powers",Fantasy Novel-based,Tim Eisner,2022
